gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
21011,ftd,135,105,30,12
21011,dtf,107,76,30,0
21012,ftd,186,151,35,7
21012,dtf,128,93,34,2
21013,ftd,137,106,31,11
21013,dtf,87,56,30,1
21015,ftd,129,99,30,16
21015,dtf,74,43,30,1
21016,ftd,125,94,31,14
21016,dtf,58,26,31,2
21017,ftd,239,187,52,3
21017,dtf,140,88,51,0
21018,ftd,131,101,30,13
21018,dtf,72,42,29,1
21022,ftd,127,98,29,10
21022,dtf,100,70,29,3
21023,ftd,142,109,33,10
21023,dtf,93,59,33,2
21024,ftd,169,136,33,6
21024,dtf,118,84,33,0
21026,ftd,236,184,52,6
21026,dtf,130,78,51,1
21027,ftd,130,100,30,15
21027,dtf,63,32,30,1
22001,ftd,121,91,30,15
22001,dtf,72,41,30,2
22006,ftd,91,65,26,13
22006,dtf,60,33,26,9
22007,ftd,139,109,30,13
22007,dtf,59,28,30,2
22009,ftd,122,91,31,17
22009,dtf,71,39,31,2
23001,ftd,183,152,31,5
23001,dtf,106,74,31,1
23004,ftd,207,171,36,9
23004,dtf,101,65,35,0
23006,ftd,243,201,42,7
23006,dtf,118,76,41,0
23007,ftd,58,18,40,3
23007,dtf,251,210,40,0
23008,ftd,164,133,31,9
23008,dtf,100,68,31,1
23011,ftd,240,194,46,5
23011,dtf,149,103,45,0
23016,ftd,119,91,28,5
23016,dtf,115,86,28,2
24001,ftd,128,98,30,16
24001,dtf,74,43,30,2
24003,ftd,173,142,31,11
24003,dtf,117,85,31,2
24004,ftd,114,85,29,17
24004,dtf,78,48,29,0
24005,ftd,72,51,21,6
24005,dtf,67,45,21,5
25001,ftd,148,117,31,7
25001,dtf,139,107,31,2
25003,ftd,241,193,48,6
25003,dtf,126,78,47,2
25006,ftd,227,178,49,6
25006,dtf,162,113,48,0
25012,ftd,240,201,39,7
25012,dtf,127,88,38,0
25020,ftd,61,42,19,6
25020,dtf,99,79,19,7
25021,ftd,43,28,15,4
25021,dtf,108,92,15,2
25029,ftd,102,73,29,15
25029,dtf,56,26,29,3
26003,ftd,14,3,11,11
26003,dtf,33,21,11,3
26005,ftd,0,0,0,0
26005,dtf,1,0,0,0
26006,ftd,24,7,17,13
26006,dtf,44,26,17,3
26008,ftd,18,10,8,7
26008,dtf,47,38,8,3
26009,ftd,20,5,15,13
26009,dtf,34,18,15,3
27001,ftd,128,100,28,10
27001,dtf,77,48,28,1
27002,ftd,161,130,31,6
27002,dtf,101,69,31,1
27003,ftd,137,106,31,12
27003,dtf,93,61,31,0
27006,ftd,88,62,26,11
27006,dtf,64,37,26,1
27007,ftd,156,124,32,7
27007,dtf,131,98,32,0
27009,ftd,111,83,28,11
27009,dtf,93,64,28,2
27021,ftd,116,86,30,10
27021,dtf,92,61,30,5
27023,ftd,133,104,29,10
27023,dtf,94,64,29,1
27025,ftd,115,88,27,10
27025,dtf,80,52,27,3
27026,ftd,107,81,26,11
27026,dtf,69,42,26,2
27029,ftd,121,92,29,13
27029,dtf,79,49,29,1
27030,ftd,123,92,31,6
27030,dtf,98,66,31,3
27032,ftd,66,45,21,15
27032,dtf,45,23,21,0
27034,ftd,194,161,33,8
27034,dtf,126,93,32,0
27035,ftd,183,152,31,12
27035,dtf,101,69,31,0
27038,ftd,236,180,56,4
27038,dtf,174,118,55,0
27041,ftd,53,29,24,17
27041,dtf,55,30,24,4
27042,ftd,131,100,31,11
27042,dtf,87,55,31,1
27043,ftd,200,168,32,10
27043,dtf,139,107,31,0
27047,ftd,251,202,49,4
27047,dtf,133,84,48,3
27049,ftd,83,53,30,14
27049,dtf,63,32,30,4
27051,ftd,161,128,33,8
27051,dtf,101,67,33,0
27062,ftd,126,97,29,9
27062,dtf,84,54,29,0
27064,ftd,69,36,33,9
27064,dtf,148,114,33,0
27065,ftd,124,96,28,12
27065,dtf,76,47,28,0
27071,ftd,108,78,30,14
27071,dtf,99,68,30,1
27073,ftd,72,41,31,20
27073,dtf,80,48,31,2
27077,ftd,109,44,65,2
27077,dtf,293,227,65,0
27079,ftd,161,130,31,12
27079,dtf,96,64,31,0
27080,ftd,140,108,32,10
27080,dtf,123,90,32,0
27084,ftd,209,178,31,7
27084,dtf,102,70,31,0
27087,ftd,35,21,14,9
27087,dtf,56,41,14,4
27089,ftd,137,106,31,7
27089,dtf,104,72,31,1
27090,ftd,185,149,36,11
27090,dtf,93,56,36,0
28001,ftd,114,87,27,13
28001,dtf,37,9,27,0
28003,ftd,202,92,110,1
28003,dtf,366,255,110,0
28008,ftd,142,111,31,14
28008,dtf,58,26,31,1
28009,ftd,98,71,27,12
28009,dtf,66,38,27,4
28012,ftd,118,88,30,8
28012,dtf,72,41,30,6
28015,ftd,9,4,5,1
28015,dtf,101,95,5,0
28018,ftd,127,97,30,13
28018,dtf,61,30,30,0
28022,ftd,84,57,27,14
28022,dtf,65,37,27,4
28023,ftd,109,80,29,16
28023,dtf,50,20,29,1
28024,ftd,105,79,26,13
28024,dtf,64,37,26,2
28026,ftd,111,84,27,9
28026,dtf,72,44,27,3
28031,ftd,184,151,33,11
28031,dtf,86,52,33,1
28033,ftd,227,177,50,6
28033,dtf,157,107,49,0
28039,ftd,224,170,54,1
28039,dtf,175,120,54,1
28040,ftd,102,75,27,5
28040,dtf,67,39,27,2
28043,ftd,102,76,26,14
28043,dtf,51,24,26,0
28044,ftd,23,13,10,10
28044,dtf,48,37,10,2
28046,ftd,115,85,30,17
28046,dtf,54,23,30,2
28048,ftd,92,66,26,9
28048,dtf,83,56,26,5
28050,ftd,106,76,30,7
28050,dtf,87,56,30,4
28052,ftd,87,62,25,4
28052,dtf,83,57,25,3
28055,ftd,126,98,28,9
28055,dtf,63,34,28,1
28056,ftd,122,94,28,6
28056,dtf,66,37,28,4
28060,ftd,5,0,5,0
28060,dtf,13,7,5,0
28066,ftd,197,152,45,1
28066,dtf,152,106,45,2
28067,ftd,99,72,27,12
28067,dtf,53,25,27,0
28072,ftd,73,51,22,11
28072,dtf,58,35,22,9
28074,ftd,108,80,28,13
28074,dtf,61,32,28,3
28080,ftd,176,131,45,16
28080,dtf,120,74,45,0
28081,ftd,187,122,65,3
28081,dtf,198,132,65,1
28082,ftd,122,95,27,7
28082,dtf,55,27,27,3
28085,ftd,73,49,24,11
28085,dtf,62,37,24,1
28091,ftd,107,81,26,9
28091,dtf,74,47,26,3
28093,ftd,111,84,27,20
28093,dtf,62,34,27,1
28115,ftd,185,128,57,12
28115,dtf,107,49,57,0
28116,ftd,59,26,33,7
28116,dtf,90,56,33,0
28117,ftd,93,67,26,11
28117,dtf,49,22,26,1
29002,ftd,32,17,15,11
29002,dtf,44,28,15,6
29003,ftd,17,5,12,11
29003,dtf,42,29,12,5
29005,ftd,119,89,30,9
29005,dtf,77,46,30,3
29009,ftd,41,25,16,10
29009,dtf,55,38,16,4
30001,ftd,76,51,25,15
30001,dtf,52,26,25,6
30004,ftd,130,102,28,8
30004,dtf,81,52,28,5
30005,ftd,39,24,15,12
30005,dtf,47,31,15,5
30011,ftd,3,0,3,0
30011,dtf,36,32,3,0
30012,ftd,92,66,26,11
30012,dtf,65,38,26,1
30014,ftd,101,74,27,11
30014,dtf,80,52,27,2
30015,ftd,23,12,11,9
30015,dtf,39,27,11,5
31002,ftd,11,3,8,8
31002,dtf,46,37,8,7
31006,ftd,4,1,3,3
31006,dtf,29,25,3,3
31010,ftd,100,74,26,16
31010,dtf,54,27,26,2
31021,ftd,95,68,27,11
31021,dtf,51,23,27,4
31023,ftd,123,98,25,6
31023,dtf,76,50,25,8
31025,ftd,147,118,29,8
31025,dtf,64,34,29,6
32003,ftd,110,84,26,8
32003,dtf,92,65,26,3
32004,ftd,72,47,25,13
32004,dtf,63,37,25,4
32006,ftd,80,55,25,15
32006,dtf,46,20,25,4
32008,ftd,82,57,25,21
32008,dtf,39,13,25,0
33006,ftd,36,19,17,10
33006,dtf,48,30,17,6
33007,ftd,30,13,17,15
33007,dtf,36,18,17,5
33012,ftd,118,93,25,7
33012,dtf,51,25,25,4
33013,ftd,66,44,22,10
33013,dtf,52,29,22,10
33014,ftd,68,46,22,12
33014,dtf,56,33,22,4
33018,ftd,87,63,24,3
33018,dtf,72,47,24,2
33019,ftd,43,24,19,12
33019,dtf,50,30,19,9
33020,ftd,120,0,0,0
33020,dtf,0,0,0,0
33021,ftd,22,12,10,7
33021,dtf,44,33,10,3
33022,ftd,97,73,24,10
33022,dtf,55,30,24,4
33023,ftd,2,1,1,1
33023,dtf,7,5,1,0
33024,ftd,64,42,22,10
33024,dtf,45,22,22,7
33026,ftd,52,30,22,9
33026,dtf,69,46,22,8
33028,ftd,124,90,34,21
33028,dtf,77,42,34,0
33029,ftd,30,15,15,9
33029,dtf,49,33,15,8
33031,ftd,132,106,26,10
33031,dtf,46,19,26,3
33032,ftd,0,0,0,0
33032,dtf,9,0,0,0
33033,ftd,68,46,22,15
33033,dtf,57,34,22,2
33034,ftd,38,21,17,10
33034,dtf,51,33,17,10
33035,ftd,52,32,20,8
33035,dtf,66,45,20,10
33039,ftd,68,44,24,16
33039,dtf,47,22,24,5
33053,ftd,3,0,3,3
33053,dtf,34,30,3,2
33054,ftd,17,7,10,10
33054,dtf,40,29,10,3
33058,ftd,100,75,25,15
33058,dtf,41,15,25,0
34002,ftd,85,61,24,5
34002,dtf,83,58,24,5
34003,ftd,77,37,40,7
34003,dtf,209,168,40,0
34004,ftd,57,40,17,8
34004,dtf,65,47,17,6
34005,ftd,81,60,21,4
34005,dtf,94,72,21,4
34006,ftd,63,42,21,6
34006,dtf,72,50,21,9
34007,ftd,85,62,23,11
34007,dtf,56,32,23,4
34008,ftd,79,43,36,6
34008,dtf,198,161,36,0
34010,ftd,65,43,22,7
34010,dtf,59,36,22,11
34011,ftd,23,15,8,8
34011,dtf,38,29,8,3
34012,ftd,0,0,0,0
34012,dtf,7,0,0,0
35003,ftd,124,96,28,10
35003,dtf,67,38,28,5
35008,ftd,100,74,26,12
35008,dtf,57,30,26,7
36003,ftd,45,31,14,7
36003,dtf,48,33,14,4
36006,ftd,82,59,23,13
36006,dtf,40,16,23,8
36009,ftd,117,90,27,13
36009,dtf,63,35,27,5
36010,ftd,138,110,28,19
36010,dtf,46,17,28,2
36011,ftd,109,82,27,10
36011,dtf,70,42,27,2
36012,ftd,158,116,42,11
36012,dtf,133,90,42,0
37001,ftd,85,63,22,9
37001,dtf,52,29,22,4
37003,ftd,63,45,18,11
37003,dtf,48,29,18,4
37005,ftd,67,47,20,5
37005,dtf,67,46,20,7
37008,ftd,80,57,23,9
37008,dtf,66,42,23,7
37009,ftd,93,53,40,13
37009,dtf,119,78,40,0
37010,ftd,95,52,43,9
37010,dtf,157,113,43,0
37011,ftd,76,54,22,11
37011,dtf,49,26,22,8
37018,ftd,133,106,27,11
37018,dtf,66,38,27,2
37019,ftd,177,140,37,4
37019,dtf,109,71,37,1
37020,ftd,80,56,24,13
37020,dtf,44,19,24,8
37031,ftd,112,87,25,4
37031,dtf,109,83,25,4
37033,ftd,220,159,61,0
37033,dtf,202,140,61,0
38001,ftd,79,57,22,11
38001,dtf,48,25,22,5
38003,ftd,0,0,0,0
38003,dtf,15,0,0,0
38004,ftd,41,24,17,8
38004,dtf,53,35,17,9
38007,ftd,200,153,47,1
38007,dtf,147,99,47,1
38012,ftd,43,11,32,2
38012,dtf,89,56,32,0
38014,ftd,166,133,33,3
38014,dtf,127,93,33,2
38017,ftd,0,0,0,0
38017,dtf,3,0,0,0
38018,ftd,90,67,23,18
38018,dtf,55,31,23,1
38021,ftd,114,90,24,5
38021,dtf,64,39,24,5
38026,ftd,71,50,21,11
38026,dtf,54,32,21,6
38029,ftd,12,9,3,1
38029,dtf,41,37,3,2
38030,ftd,1,0,1,0
38030,dtf,11,9,1,0
39001,ftd,16,7,9,8
39001,dtf,49,39,9,4
39002,ftd,61,36,25,16
39002,dtf,43,17,25,5
39004,ftd,0,0,0,0
39004,dtf,6,0,0,0
39005,ftd,205,133,72,15
39005,dtf,143,70,72,0
39006,ftd,47,27,20,14
39006,dtf,43,22,20,5
39007,ftd,128,99,29,7
39007,dtf,63,33,29,2
39008,ftd,56,32,24,15
39008,dtf,42,17,24,3
39010,ftd,10,5,5,5
39010,dtf,63,57,5,1
39011,ftd,39,20,19,3
39011,dtf,66,46,19,0
39012,ftd,185,138,47,19
39012,dtf,81,33,47,0
39014,ftd,0,0,0,0
39014,dtf,9,0,0,0
39015,ftd,10,4,6,6
39015,dtf,54,47,6,1
39016,ftd,36,20,16,13
39016,dtf,40,23,16,5
39017,ftd,143,117,26,4
39017,dtf,53,26,26,7
39019,ftd,4,0,4,4
39019,dtf,33,28,4,2
39020,ftd,32,14,18,17
39020,dtf,33,14,18,3
39021,ftd,58,36,22,7
39021,dtf,61,38,22,5
39022,ftd,118,93,25,19
39022,dtf,48,22,25,0
39023,ftd,2,0,2,2
39023,dtf,35,32,2,0
39025,ftd,87,63,24,9
39025,dtf,53,28,24,3
39027,ftd,2,0,2,0
39027,dtf,21,18,2,0
39028,ftd,3,0,3,0
39028,dtf,21,17,3,0
39029,ftd,39,25,14,5
39029,dtf,87,72,14,0
39034,ftd,79,54,25,15
39034,dtf,39,13,25,4
39035,ftd,7,0,7,7
39035,dtf,38,30,7,3
39036,ftd,2,0,2,1
39036,dtf,23,20,2,0
39037,ftd,3,0,3,1
39037,dtf,43,39,3,1
39042,ftd,44,22,22,22
39042,dtf,31,8,22,1
39049,ftd,231,171,60,0
39049,dtf,176,115,60,1
39052,ftd,127,99,28,4
39052,dtf,90,61,28,4
39054,ftd,133,106,27,7
39054,dtf,68,40,27,2
39056,ftd,8,0,8,1
39056,dtf,16,7,8,0
39061,ftd,26,7,19,17
39061,dtf,48,28,19,2
39065,ftd,0,0,0,0
39065,dtf,5,0,0,0
39069,ftd,154,116,38,7
39069,dtf,129,90,38,0
39072,ftd,60,38,22,17
39072,dtf,42,19,22,4
39078,ftd,25,15,10,3
39078,dtf,37,26,10,0
39081,ftd,78,53,25,18
39081,dtf,44,18,25,3
39087,ftd,169,130,39,12
39087,dtf,89,49,39,0
39088,ftd,0,0,0,0
39088,dtf,11,0,0,0
39095,ftd,85,38,47,2
39095,dtf,217,169,47,0
39099,ftd,66,40,26,23
39099,dtf,34,7,26,2
39101,ftd,2,0,2,2
39101,dtf,27,24,2,1
39105,ftd,72,49,23,16
39105,dtf,50,26,23,2
39108,ftd,23,8,15,15
39108,dtf,32,16,15,1
39114,ftd,0,0,0,0
39114,dtf,10,0,0,0
39120,ftd,3,0,3,2
39120,dtf,15,11,3,0
39125,ftd,0,0,0,0
39125,dtf,1,0,0,0
39127,ftd,0,0,0,0
39127,dtf,8,0,0,0
39141,ftd,36,15,21,3
39141,dtf,74,52,21,0
39142,ftd,26,12,14,10
39142,dtf,49,34,14,7
39143,ftd,57,36,21,16
39143,dtf,41,19,21,5
39144,ftd,51,31,20,13
39144,dtf,39,18,20,2
40003,ftd,84,62,22,10
40003,dtf,50,27,22,1
40004,ftd,100,74,26,9
40004,dtf,55,28,26,2
40005,ftd,110,83,27,14
40005,dtf,44,16,27,5
40006,ftd,95,72,23,7
40006,dtf,61,37,23,1
40007,ftd,119,94,25,10
40007,dtf,54,28,25,3
40009,ftd,60,29,31,3
40009,dtf,146,114,31,0
40010,ftd,57,38,19,9
40010,dtf,62,42,19,3
40011,ftd,77,54,23,12
40011,dtf,53,29,23,2
40012,ftd,0,0,0,0
40012,dtf,12,0,0,0
40013,ftd,57,26,31,8
40013,dtf,164,132,31,0
40016,ftd,0,0,0,0
40016,dtf,9,0,0,0
40017,ftd,135,107,28,19
40017,dtf,33,4,28,0
40018,ftd,7,0,7,3
40018,dtf,49,41,7,0
40020,ftd,139,110,29,17
40020,dtf,39,9,29,1
40021,ftd,125,98,27,12
40021,dtf,53,25,27,2
40022,ftd,84,59,25,15
40022,dtf,50,24,25,3
40033,ftd,0,0,0,0
40033,dtf,21,0,0,0
41001,ftd,163,0,0,0
41001,dtf,0,0,0,0
41003,ftd,126,99,27,11
41003,dtf,50,22,27,1
41004,ftd,45,14,31,3
41004,dtf,69,37,31,0
41005,ftd,103,80,23,10
41005,dtf,50,26,23,0
41006,ftd,139,110,29,20
41006,dtf,41,11,29,0
41009,ftd,63,32,31,6
41009,dtf,170,138,31,0
41011,ftd,152,124,28,15
41011,dtf,47,18,28,1
41012,ftd,139,109,30,14
41012,dtf,76,45,30,0
41013,ftd,140,112,28,19
41013,dtf,39,11,27,0
41014,ftd,134,104,30,13
41014,dtf,70,40,29,0
41016,ftd,128,100,28,16
41016,dtf,38,9,28,2
41019,ftd,131,103,28,20
41019,dtf,42,13,28,1
41020,ftd,148,119,29,5
41020,dtf,73,43,29,1
41022,ftd,134,107,27,3
41022,dtf,107,79,27,1
41023,ftd,9,5,4,3
41023,dtf,33,28,4,0
41025,ftd,136,106,30,17
41025,dtf,56,26,29,1
41027,ftd,125,98,27,27
41027,dtf,41,13,27,0
41028,ftd,93,70,23,9
41028,dtf,60,36,23,0
41029,ftd,116,89,27,24
41029,dtf,31,3,27,1
42001,ftd,84,36,48,5
42001,dtf,80,31,48,0
42003,ftd,131,100,31,4
42003,dtf,109,77,31,1
42004,ftd,24,12,12,9
42004,dtf,82,69,12,2
42006,ftd,17,8,9,9
42006,dtf,29,19,9,1
42008,ftd,9,4,5,2
42008,dtf,42,36,5,0
42010,ftd,24,10,14,14
42010,dtf,33,18,14,2
42011,ftd,105,63,42,8
42011,dtf,129,86,42,0
42016,ftd,18,7,11,11
42016,dtf,32,20,11,1
42017,ftd,188,158,30,5
42017,dtf,92,61,30,0
42024,ftd,17,8,9,8
42024,dtf,33,23,9,4
42026,ftd,6,0,6,6
42026,dtf,30,23,6,2
42027,ftd,15,6,9,4
42027,dtf,85,75,9,1
43005,ftd,29,13,16,16
43005,dtf,37,20,16,1
43006,ftd,76,52,24,16
43006,dtf,43,18,24,2
43007,ftd,100,73,27,18
43007,dtf,45,17,27,2
43008,ftd,9,2,7,0
43008,dtf,75,67,7,1
43009,ftd,128,101,27,15
43009,dtf,47,19,27,1
43014,ftd,21,11,10,8
43014,dtf,117,106,10,1
43017,ftd,46,28,18,14
43017,dtf,44,25,18,3
43018,ftd,22,8,14,14
43018,dtf,41,26,14,2
43021,ftd,29,11,18,18
43021,dtf,39,20,18,2
44001,ftd,70,45,25,20
44001,dtf,44,18,25,1
44002,ftd,30,13,17,7
44002,dtf,74,56,17,1
44006,ftd,30,12,18,4
44006,dtf,90,71,18,0
44009,ftd,64,35,29,19
44009,dtf,73,44,28,3
44011,ftd,158,130,28,9
44011,dtf,58,29,28,2
45001,ftd,116,86,30,17
45001,dtf,55,24,30,2
45003,ftd,149,119,30,5
45003,dtf,75,44,30,1
45004,ftd,163,133,30,8
45004,dtf,75,44,30,1
45005,ftd,171,140,31,6
45005,dtf,87,55,31,1
45009,ftd,114,83,31,26
45009,dtf,44,12,31,0
45012,ftd,90,63,27,17
45012,dtf,42,14,27,4
46003,ftd,142,112,30,10
46003,dtf,73,42,30,0
46005,ftd,221,180,41,5
46005,dtf,131,89,41,0
46008,ftd,136,108,28,13
46008,dtf,64,35,28,0
46014,ftd,100,73,27,17
46014,dtf,43,15,27,0
47001,ftd,133,104,29,16
47001,dtf,60,30,29,1
47004,ftd,137,107,30,17
47004,dtf,64,33,30,1
47005,ftd,189,158,31,9
47005,dtf,90,59,30,0
47008,ftd,124,97,27,11
47008,dtf,64,36,27,2
47009,ftd,95,68,27,20
47009,dtf,49,21,27,2
47011,ftd,150,121,29,17
47011,dtf,57,27,29,0
47014,ftd,158,127,31,12
47014,dtf,74,42,31,0
47018,ftd,174,144,30,11
47018,dtf,86,55,30,1
48003,ftd,78,57,21,12
48003,dtf,52,30,21,3
48004,ftd,147,116,31,14
48004,dtf,70,38,31,0
48005,ftd,68,43,25,21
48005,dtf,37,11,25,5
48011,ftd,98,70,28,16
48011,dtf,48,19,28,1
49001,ftd,115,85,30,18
49001,dtf,51,20,30,2
49002,ftd,51,29,22,21
49002,dtf,37,14,22,2
49004,ftd,96,69,27,19
49004,dtf,44,16,27,3
50001,ftd,118,88,30,20
50001,dtf,46,15,30,1
50002,ftd,145,115,30,13
50002,dtf,57,26,30,2
50006,ftd,123,93,30,19
50006,dtf,46,15,30,1
50007,ftd,137,108,29,15
50007,dtf,60,30,29,1
50008,ftd,168,138,30,13
50008,dtf,60,29,30,2
50011,ftd,132,103,29,16
50011,dtf,48,18,29,0
51001,ftd,61,39,22,14
51001,dtf,44,21,22,3
52004,ftd,146,116,30,18
52004,dtf,54,23,30,0
52005,ftd,83,59,24,13
52005,dtf,45,20,24,2
52006,ftd,120,94,26,8
52006,dtf,66,39,26,2
52007,ftd,143,115,28,16
52007,dtf,58,29,28,0
52009,ftd,104,75,29,17
52009,dtf,62,32,29,2
52010,ftd,133,104,29,13
52010,dtf,69,39,29,1
52011,ftd,99,71,28,15
52011,dtf,51,22,28,3
52015,ftd,75,53,22,11
52015,dtf,50,27,22,4
52016,ftd,82,58,24,7
52016,dtf,65,40,24,4
53005,ftd,128,101,27,11
53005,dtf,54,26,27,1
53006,ftd,136,107,29,12
53006,dtf,62,32,29,1
53007,ftd,143,116,27,10
53007,dtf,62,34,27,1
53008,ftd,90,64,26,15
53008,dtf,46,19,26,2
53009,ftd,130,101,29,14
53009,dtf,58,28,29,2
53013,ftd,129,101,28,15
53013,dtf,48,19,28,0
53017,ftd,119,92,27,12
53017,dtf,52,24,27,0
53018,ftd,109,81,28,15
53018,dtf,50,21,28,1
53022,ftd,106,80,26,12
53022,dtf,50,23,26,3
53023,ftd,72,46,26,20
53023,dtf,42,15,26,1
53028,ftd,70,45,25,18
53028,dtf,48,22,25,1
54001,ftd,74,50,24,13
54001,dtf,60,35,24,3
54002,ftd,82,57,25,12
54002,dtf,51,25,25,3
54003,ftd,143,113,30,9
54003,dtf,76,45,30,0
54004,ftd,179,139,40,9
54004,dtf,116,75,40,1
54005,ftd,85,60,25,15
54005,dtf,60,34,25,0
54007,ftd,133,104,29,6
54007,dtf,74,44,29,1
54008,ftd,83,58,25,13
54008,dtf,61,35,25,2
54011,ftd,93,69,24,6
54011,dtf,63,38,24,3
54012,ftd,91,66,25,6
54012,dtf,67,41,25,2
54015,ftd,150,119,31,11
54015,dtf,54,22,31,1
